GAME_ID,PLAYER_ID,FGM,FGA,FG3M,FG3A,PTS,PLUS_MINUS
21100562,2772,1,4,0,1,4,-21
21100562,2222,2,8,1,4,13,14
21100550,2736,3,11,2,5,8,9
21100550,2738,6,15,1,4,14,-6
21100552,201936,8,19,0,1,17,-3
21100552,255,4,8,0,1,8,8
21100551,2406,4,12,2,3,14,-2
21100551,202718,5,6,1,1,11,5
21100553,201147,4,11,0,3,12,2
21100553,2210,2,7,1,4,7,-11
21100549,2052,0,1,0,0,0,12
21100549,1894,4,12,1,4,24,-9
21100547,2544,12,26,0,4,25,-13
21100547,1897,6,10,2,4,17,8
21100548,2748,1,9,1,5,3,-3
21100548,201949,4,10,0,0,12,9
21100546,2546,8,21,0,1,25,-8
21100546,1718,13,23,4,7,34,3
21100542,2419,6,10,0,0,13,-8
21100542,200752,6,12,1,1,15,14
21100545,202325,2,2,2,2,6,4
21100545,2222,9,17,1,5,25,-3
21100544,2572,5,9,0,2,10,-3
21100544,1890,3,9,0,0,7,6
21100543,101122,7,14,4,7,20,21
21100543,202329,0,5,0,0,0,-20
21100541,202699,2,4,0,0,4,-5
21100541,2045,6,10,2,4,16,20
21100539,202087,5,8,1,3,11,10
21100539,202698,0,2,0,1,0,-12
21100540,201142,9,23,3,10,35,-3
21100540,101107,2,7,0,2,9,-1
21100533,1890,5,11,1,2,11,-2
21100533,202329,3,12,0,1,6,-1
21100538,201936,7,14,0,1,14,-11
21100538,1897,5,11,2,6,15,9
21100537,2406,4,13,0,1,9,-5
21100537,255,6,10,0,0,14,10
21100535,1894,4,12,1,2,14,-18
21100535,2210,4,8,4,6,14,16
21100534,201147,6,16,2,6,15,8
21100534,202718,5,8,0,3,10,-21
21100536,2203,6,7,6,7,18,-3
21100536,2572,4,15,0,1,10,-5
21100531,2430,5,12,0,0,13,20
21100531,201956,3,4,2,3,8,-14
21100530,2568,1,10,0,6,2,-11
21100530,101107,4,9,2,5,10,-6
21100529,2052,1,6,1,5,3,-21
21100529,1718,10,14,3,4,27,25
21100528,200752,8,15,0,1,23,21
21100528,201949,5,12,0,0,14,-13
21100532,2748,3,7,2,5,10,-4
21100532,2738,5,12,1,3,12,14
21100524,201142,12,21,5,8,38,9
21100524,2045,4,6,1,2,11,-7
21100525,202325,6,12,0,1,12,-1
21100525,255,8,12,0,0,20,1
21100526,2406,5,11,1,2,13,6
21100526,201936,7,21,0,2,18,-6
21100527,2544,13,22,2,2,38,8
21100527,2222,4,9,1,1,12,-16
21100518,1890,3,11,0,1,7,-11
21100518,200752,8,19,0,4,18,14
21100523,202325,2,5,1,2,5,-25
21100523,1897,3,5,0,1,8,21
21100522,202718,1,4,0,2,4,-14
21100522,2572,6,12,0,0,14,17
21100521,2222,2,7,0,2,4,-14
21100521,201147,5,14,1,4,11,4
21100520,2736,3,8,2,3,10,-1
21100520,2210,2,2,2,2,6,5
21100519,201949,2,4,0,0,6,-1
21100519,2772,5,10,1,4,11,-2
21100517,1894,5,11,1,3,17,-13
21100517,2419,7,11,0,1,14,9
21100513,2045,4,9,2,6,11,13
21100513,202698,2,5,1,1,6,-1
21100512,201142,7,18,3,6,23,8
21100512,2738,7,14,2,4,18,-8
21100516,2748,2,7,1,5,7,-6
21100516,101107,5,15,0,3,11,-5
21100514,2568,3,12,2,5,8,-23
21100514,1718,5,12,0,2,10,5
21100515,201956,1,2,1,1,5,-6
21100515,2546,9,16,1,3,22,12
21100507,202698,4,14,2,4,16,12
21100507,2568,4,11,1,5,11,-2
21100510,2572,7,12,1,2,15,4
21100510,201936,4,12,0,2,13,-2
21100508,201949,6,12,0,2,16,-12
21100508,202718,2,6,1,4,6,4
21100511,202325,2,6,1,3,5,-14
21100511,2406,1,10,0,0,2,4
21100506,2772,7,12,2,2,16,-10
21100506,2736,6,16,1,5,14,10
21100505,2738,5,8,2,3,12,17
21100505,2419,2,10,0,1,4,-15
21100504,2748,1,8,0,5,2,-23
21100504,101122,9,18,1,3,25,30
21100503,1718,4,11,2,7,12,-11
21100503,201956,3,7,1,3,10,1
21100509,2052,0,2,0,2,0,-3
21100509,1890,5,16,1,3,11,6
21100499,2546,7,20,1,1,19,-15
21100499,2544,7,16,0,0,20,12
21100500,2045,4,16,1,9,11,4
21100500,101107,0,3,0,1,2,-1
21100501,2210,5,8,5,7,17,10
21100501,201147,9,17,2,5,23,-18
21100502,1897,3,6,3,5,9,-10
21100502,201142,12,22,2,8,33,18
21100492,2746,5,13,0,2,13,-25
21100492,2546,7,16,1,2,15,7
21100498,201147,3,10,0,3,12,1
21100498,2406,3,7,0,1,6,6
21100497,1897,1,4,1,1,4,-5
21100497,1890,3,11,0,3,8,-10
21100496,2748,7,11,3,5,23,8
21100496,255,6,16,0,1,16,-5
21100495,2572,8,15,1,1,19,5
21100495,202325,4,7,1,3,9,-10
21100494,202730,2,5,0,0,4,-3
21100494,202718,5,8,2,4,12,9
21100493,2568,3,12,1,4,7,-11
21100493,2736,6,12,3,4,16,13
21100491,2045,4,10,2,6,10,13
21100491,2052,0,3,0,3,0,-12
21100489,2772,0,6,0,1,1,3
21100489,201956,2,5,1,3,6,-16
21100488,101122,2,11,1,5,12,2
21100488,1894,6,15,1,2,20,-12
21100487,201977,8,18,2,6,22,11
21100487,202698,0,1,0,1,0,-1
21100486,2419,6,16,0,1,14,-10
21100486,201949,6,12,0,0,15,14
21100490,1718,5,15,1,4,23,3
21100490,201142,9,22,2,4,28,13
21100481,2419,2,15,1,3,7,8
21100481,201956,3,6,0,1,8,-13
21100482,2772,8,15,3,6,21,-9
21100482,101122,4,14,2,7,14,9
21100483,201977,9,16,4,10,23,-11
21100483,2544,7,11,2,2,18,7
21100484,2738,5,14,1,5,11,-11
21100484,200752,3,10,2,2,14,7
21100485,202695,9,14,2,4,24,-21
21100485,2222,6,10,1,2,19,42
21100476,202325,1,3,0,2,4,5
21100476,201147,4,15,0,5,12,-3
21100480,2406,3,10,0,3,8,-3
21100480,2748,0,6,0,5,0,10
21100479,2222,2,7,1,3,7,-7
21100479,1897,1,4,0,1,6,4
21100478,202698,2,5,1,2,5,-3
21100478,255,3,12,0,1,11,24
21100477,2210,2,6,1,4,5,-3
21100477,2572,4,8,0,0,12,0
21100472,2045,5,10,3,4,13,1
21100472,2568,3,12,2,7,8,-4
21100475,202970,2,5,0,1,4,-11
21100475,201142,10,19,3,7,31,4
21100474,1718,7,13,1,3,20,-27
21100474,1890,5,10,0,0,11,10
21100473,200752,9,22,0,2,23,2
21100473,202718,4,11,1,4,9,-5
21100471,2052,4,8,3,7,11,-8
21100471,2546,4,11,0,0,11,-10
21100470,2207,5,11,0,3,12,-21
21100470,2736,4,15,2,6,10,10
21100469,1897,1,4,0,1,2,-16
21100469,255,5,13,1,1,15,15
21100468,201147,5,14,0,3,10,-10
21100468,201142,19,28,5,6,51,19
21100467,2738,5,8,1,1,13,3
21100467,202325,0,4,0,2,0,-3
21100466,202330,1,4,0,2,4,-14
21100466,202718,2,5,1,3,7,0
21100465,2568,4,10,3,7,11,14
21100465,2052,1,4,0,3,2,-21
21100464,1894,4,14,0,1,10,-39
21100464,101122,5,14,0,6,14,32
21100462,1718,6,11,2,4,18,-12
21100462,2419,5,14,1,1,13,3
21100461,2045,0,4,0,3,1,-14
21100461,2544,9,14,1,2,25,23
21100460,1890,6,11,0,1,14,-10
21100460,202697,2,9,1,5,5,-14
21100463,201977,8,20,1,6,21,7
21100463,201956,3,12,0,5,6,-5
21100456,2210,2,6,1,3,5,-4
21100456,2406,4,11,1,6,13,0
21100457,2052,2,5,2,5,6,6
21100457,2736,5,15,1,3,14,-20
21100458,2748,0,7,0,4,0,-16
21100458,200752,8,16,0,0,19,-4
21100459,101107,4,7,2,4,10,-13
21100459,2222,2,7,1,3,9,15
21100451,201147,10,14,5,6,26,2
21100451,200752,8,19,1,2,20,0
21100455,255,3,6,0,2,8,3
21100455,1897,1,4,0,0,2,-4
21100454,202698,2,4,1,1,5,-12
21100454,202330,2,6,1,3,5,12
21100453,2748,4,11,3,7,11,-14
21100453,201142,9,14,3,3,23,16
21100452,202325,4,6,1,3,9,23
21100452,202718,8,15,2,6,18,-8
21100450,2772,10,20,4,7,25,8
21100450,2405,12,21,0,1,26,5
21100446,1890,3,13,0,0,6,3
21100446,2738,2,9,1,3,10,-5
21100449,2544,11,19,3,5,28,27
21100449,201956,1,4,1,4,4,-26
21100448,201936,8,18,0,1,16,-4
21100448,2419,10,19,0,1,22,4
21100447,2568,7,12,1,4,16,-10
21100447,2045,6,10,1,4,14,8
21100445,1894,5,12,0,1,16,8
21100445,201949,7,14,0,1,14,-7
21100442,2052,0,3,0,3,0,-4
21100442,101122,10,20,4,7,32,3
21100443,1718,6,16,0,3,14,-16
21100443,2736,7,15,6,9,23,7
21100444,2406,3,9,0,4,6,8
21100444,201587,8,16,2,4,19,-6
21100436,201142,12,26,2,7,33,-6
21100436,202718,6,12,1,3,14,10
21100441,202698,0,4,0,1,0,-4
21100441,2406,6,11,5,7,21,14
21100440,201587,7,13,2,5,17,5
21100440,2748,5,9,2,3,12,3
21100439,101107,2,5,0,0,4,2
21100439,255,8,11,1,2,18,7
21100438,201147,3,15,0,3,9,-4
21100438,1890,8,14,0,1,16,29
21100437,1894,6,17,1,2,18,-7
21100437,202325,4,9,0,4,9,-1
21100432,200752,8,15,3,3,25,11
21100432,2052,0,5,0,3,0,-3
21100435,2772,6,13,1,3,14,2
21100435,2568,4,7,1,3,11,-11
21100433,2422,1,5,0,3,2,-15
21100433,2405,5,10,0,2,11,20
21100431,2419,3,12,0,2,10,6
21100431,1718,3,11,0,1,10,-4
21100430,2738,6,14,1,5,15,-13
21100430,2045,4,8,1,3,11,19
21100429,2210,4,6,2,4,10,-8
21100429,201949,3,8,0,0,6,-6
21100434,2563,1,8,0,0,3,-11
21100434,201956,3,10,3,7,10,8
21100424,202718,4,11,1,2,9,-7
21100424,200752,8,15,0,1,20,7
21100428,101107,2,8,0,1,4,-6
21100428,1897,4,7,2,5,10,1
21100427,202698,2,4,0,2,4,6
21100427,2222,7,14,0,2,25,-2
21100426,201162,3,8,0,1,6,-12
21100426,201147,3,8,0,3,9,3
21100425,202330,0,6,0,1,0,-14
21100425,201142,8,14,0,1,21,14
21100423,2422,1,8,1,2,3,-9
21100423,2736,6,17,2,6,23,13
21100422,2210,4,7,1,3,13,2
21100422,2419,8,16,0,2,18,-12
21100421,2544,7,15,2,5,23,27
21100421,101122,1,4,1,3,3,-17
21100420,201611,3,8,2,7,8,-1
21100420,201949,3,4,0,0,6,8
21100414,2738,1,6,0,3,3,5
21100414,1894,8,16,0,2,22,-7
21100415,202325,3,7,0,2,6,-6
21100415,2045,4,12,2,7,14,9
21100416,2544,16,21,0,0,35,14
21100416,2568,8,12,5,8,24,-12
21100417,202330,3,6,0,1,8,8
21100417,2772,3,8,1,2,9,9
21100418,2406,7,18,5,10,23,-2
21100418,1890,7,14,0,2,16,2
21100419,255,4,6,2,2,10,0
21100419,2748,2,6,0,2,5,-4
21100413,202330,8,12,2,3,23,9
21100413,200752,10,19,2,3,22,-11
21100412,202718,4,9,2,4,11,8
21100412,2748,3,4,2,2,8,-7
21100411,2544,6,15,1,3,23,26
21100411,101107,2,9,2,5,6,-19
21100410,202698,1,6,0,0,6,1
21100410,2419,5,10,0,1,10,-8
21100408,1897,3,4,2,3,9,7
21100408,201949,3,8,0,0,7,-14
21100409,2736,3,12,0,2,10,-4
21100409,1718,4,10,1,3,9,9
21100404,201611,0,5,0,2,3,-4
21100404,202325,0,2,0,0,0,2
21100407,255,3,7,0,2,7,13
21100407,2422,2,4,0,0,4,-15
21100406,2045,7,13,3,8,19,17
21100406,2568,4,8,4,5,12,-9
21100405,2222,3,4,0,0,10,-6
21100405,1890,5,14,0,1,14,12
21100403,2210,3,5,1,3,7,5
21100403,202705,2,10,1,3,7,-19
21100402,2738,2,5,1,1,8,7
21100402,201956,2,9,1,4,6,-1
21100401,201147,8,16,1,3,19,9
21100401,101122,10,18,2,6,26,1
21100400,2406,5,8,4,7,16,24
21100400,1894,3,8,0,2,12,-20
21100394,2568,2,12,1,3,5,5
21100394,201956,5,7,1,3,12,16
21100399,201142,6,10,1,1,19,14
21100399,202330,6,10,0,1,13,-6
21100398,1890,4,8,0,0,9,8
21100398,202325,0,3,0,2,1,-18
21100397,2222,6,9,0,1,14,18
21100397,2772,9,18,0,3,23,-6
21100396,101122,7,15,4,5,19,-7
21100396,200752,8,15,0,1,21,11
21100395,2200,6,10,0,0,16,-4
21100395,2407,4,7,0,1,11,4
21100389,2406,2,8,0,3,6,-4
21100389,2738,5,13,2,4,12,-4
21100393,201627,0,7,0,5,2,-14
21100393,2419,4,12,0,1,8,26
21100392,101107,4,8,3,6,13,6
21100392,2045,4,9,2,6,10,4
21100391,2736,5,13,2,4,12,27
21100391,200748,1,5,0,0,2,-6
21100390,2544,6,14,0,2,18,14
21100390,202698,0,3,0,2,0,2
21100388,1718,4,11,0,3,12,-20
21100388,201949,7,18,0,3,14,13
21100386,202718,1,5,1,2,3,-13
21100386,255,4,7,1,2,11,12
21100387,201142,9,19,2,5,27,-7
21100387,2422,2,10,1,3,5,6
21100385,2748,5,15,3,8,15,13
21100385,201164,4,13,1,5,9,-17
21100384,1897,1,6,0,1,2,4
21100384,1718,7,18,1,5,18,2
21100378,2419,5,13,0,1,15,-1
21100378,200761,2,12,0,6,4,-3
21100373,2568,7,12,6,8,25,-2
21100373,201942,9,18,4,6,25,-2
21100382,1890,5,8,2,3,13,9
21100382,202933,0,0,0,0,0,-8
21100380,202325,3,6,0,2,7,-8
21100380,200752,9,21,1,2,19,10
21100379,101122,5,17,3,7,21,-6
21100379,101107,2,7,1,4,5,10
21100383,202718,3,7,0,1,7,-3
21100383,2222,8,11,1,3,20,-9
21100377,2406,8,15,0,3,21,-4
21100377,201956,1,3,0,2,2,5
21100376,2544,5,15,0,2,17,-1
21100376,2045,1,6,1,4,3,-1
21100375,201611,2,10,1,8,5,7
21100375,202698,2,5,1,2,6,6
21100374,2210,0,4,0,3,1,-7
21100374,2738,7,12,1,2,17,-7
21100381,2736,4,10,1,3,9,27
21100381,2772,3,10,0,1,6,-14
21100367,202330,4,8,0,1,11,-9
21100367,101122,6,14,0,3,16,7
21100368,200748,1,6,0,0,2,-12
21100368,1718,6,18,2,10,15,26
21100369,201956,2,5,1,4,6,-5
21100369,2544,9,16,0,1,24,5
21100370,255,5,12,2,4,13,17
21100370,2568,3,6,1,3,7,-9
21100371,2422,1,4,0,1,2,-11
21100371,202325,3,6,1,2,7,11
21100372,201142,13,27,2,7,33,-8
21100372,2748,3,8,1,6,9,9
21100364,2422,4,9,2,5,10,-1
21100364,2772,5,11,0,1,11,-5
21100362,255,1,5,0,2,2,2
21100362,101107,3,8,0,3,8,4
21100365,202718,1,2,0,0,2,0
21100365,202702,2,4,0,0,6,1
21100363,2210,2,4,1,2,5,4
21100363,200752,9,26,0,3,18,-4
21100366,201142,15,33,2,8,33,3
21100366,2222,2,9,0,2,4,-1
21100361,202330,6,11,0,2,14,0
21100361,2546,1,2,0,0,2,7
21100359,2406,5,13,4,11,14,6
21100359,2045,0,6,0,4,0,3
21100358,201949,4,10,1,2,10,-5
21100358,202698,1,4,1,1,4,7
21100357,1897,1,6,1,4,4,-10
21100357,2738,5,9,1,2,12,9
21100360,2430,9,13,0,0,24,29
21100360,200761,0,6,0,3,2,-23
21100355,200752,8,16,1,3,21,-30
21100355,1718,5,12,1,4,21,28
21100356,201942,8,16,0,1,25,-7
21100356,2544,10,17,0,1,30,11
21100349,2736,9,19,3,7,21,19
21100349,2568,3,9,0,2,6,-13
21100354,201568,7,14,1,5,20,-20
21100354,2222,8,17,1,6,17,6
21100353,2748,8,13,4,6,24,-11
21100353,2422,5,11,3,5,14,12
21100352,200748,3,14,0,0,8,1
21100352,255,3,6,1,2,9,-2
21100351,1897,1,2,0,0,2,-1
21100351,202330,2,3,0,1,7,1
21100350,201142,9,19,0,2,22,-22
21100350,2210,3,9,3,4,9,15
21100347,1890,1,5,0,0,4,-16
21100347,201956,4,10,1,4,9,2
21100348,202718,5,14,1,2,11,-8
21100348,202325,2,6,1,3,5,3
21100346,2772,9,12,2,3,26,-8
21100346,2419,5,14,1,2,11,0
21100345,2743,5,9,0,0,20,1
21100345,2546,3,15,1,3,11,-2
21100344,2045,2,11,0,6,9,3
21100344,101122,4,16,2,9,19,-7
21100343,2738,3,15,0,1,9,9
21100343,101107,3,5,0,1,8,-13
21100342,2406,5,13,3,6,14,19
21100342,1740,1,5,0,2,2,-26
21100337,2546,8,17,1,5,26,-6
21100337,1718,8,21,4,10,30,4
21100340,101122,5,18,3,8,16,19
21100340,1890,4,11,0,0,8,-24
21100339,200752,9,20,1,2,23,-10
21100339,201142,14,24,1,6,36,13
21100338,255,3,9,0,1,7,-3
21100338,202718,5,10,0,1,10,4
21100341,1897,3,6,1,2,7,7
21100341,201568,1,9,1,6,6,-1
21100336,2568,2,6,0,4,5,1
21100336,2419,6,15,0,1,13,25
21100335,202325,4,10,1,3,10,6
21100335,200761,2,6,1,2,5,-3
21100334,201956,3,6,1,2,9,-10
21100334,2045,7,12,2,5,18,12
21100333,2544,8,16,0,1,19,19
21100333,2738,4,10,1,2,10,-11
21100332,1740,3,10,0,3,8,-15
21100332,201942,4,12,0,1,11,8
21100326,200752,9,18,0,2,21,21
21100326,101107,4,6,1,2,9,-17
21100327,2430,7,12,0,0,16,2
21100327,2546,10,26,0,4,26,1
21100328,2772,2,10,1,2,5,-1
21100328,2210,3,7,1,4,7,2
21100329,2222,4,7,0,0,8,6
21100329,2422,8,14,3,4,19,0
21100330,201568,7,10,5,5,21,24
21100330,2406,5,14,1,4,11,-24
21100331,2572,7,10,1,2,19,-7
21100331,2748,5,12,2,8,13,4
21100325,101155,0,3,0,2,0,4
21100325,2572,2,6,0,1,4,-6
21100324,200748,2,5,0,0,7,-16
21100324,2222,7,14,1,2,23,38
21100323,202718,1,5,1,4,3,9
21100323,2210,3,7,0,1,6,-15
21100322,101122,9,19,5,8,36,6
21100322,202325,2,6,0,0,4,-12
21100321,201142,7,19,1,5,23,3
21100321,1890,6,15,0,2,12,-2
21100320,255,1,3,0,1,2,-5
21100320,2772,5,13,0,4,15,-15
21100319,2544,14,24,4,7,40,-6
21100319,2568,3,6,3,5,11,10
21100318,2419,9,16,0,2,21,1
21100318,200761,4,11,3,8,11,23
21100317,201949,3,11,1,2,7,-14
21100317,1718,5,11,4,6,17,28
21100316,202686,0,1,0,0,0,-9
21100316,2045,5,16,2,6,16,5
21100315,2594,4,8,1,4,9,-17
21100315,2738,8,13,2,3,19,13
21100308,101107,4,11,2,4,10,10
21100308,201942,3,9,0,1,9,-14
21100309,1718,7,14,0,2,20,-1
21100309,201956,2,5,2,2,6,-14
21100310,2743,5,9,0,0,13,-3
21100310,101122,6,15,0,3,21,13
21100311,2419,5,13,0,1,10,-27
21100311,2546,9,14,2,3,25,27
21100312,201568,1,10,0,4,8,2
21100312,200752,7,20,2,3,20,15
21100313,200748,2,9,0,0,6,-19
21100313,1897,1,2,0,1,2,4
21100314,2422,3,7,0,1,8,-1
21100314,2748,6,11,3,7,15,-5
21100304,202325,2,7,0,2,4,8
21100304,202718,4,10,1,1,9,-14
21100307,201142,14,23,4,5,36,-12
21100307,2406,9,16,4,8,22,16
21100306,1890,9,15,0,1,20,14
21100306,255,5,7,0,0,12,-21
21100305,2222,4,7,0,2,9,-7
21100305,2572,5,15,1,2,11,8
21100302,2419,7,15,0,0,14,-18
21100302,2568,4,7,2,4,10,5
21100303,2210,5,13,3,8,13,1
21100303,200752,0,7,0,0,1,-11
21100301,2772,4,12,1,4,9,-29
21100301,2544,8,12,1,2,22,29
21100300,2594,6,13,5,12,17,17
21100300,202686,1,3,0,0,2,-19
21100299,2045,1,9,1,5,3,-10
21100299,2738,5,11,1,3,14,12
21100291,1888,4,16,0,1,11,2
21100291,2544,12,23,1,1,35,3
21100292,201956,3,9,1,4,7,-1
21100292,1718,8,12,1,1,18,-1
21100293,201942,8,12,0,2,27,19
21100293,2052,0,1,0,1,0,-1
21100294,101122,10,20,3,7,24,16
21100294,2045,2,8,2,5,7,-11
21100295,2210,5,9,2,6,12,-9
21100295,1890,4,15,1,3,9,-2
21100296,101107,5,8,3,4,14,13
21100296,2772,2,6,0,0,9,-23
21100297,1897,0,4,0,2,2,19
21100297,202325,2,6,0,1,4,-15
21100298,2406,3,10,2,5,9,4
21100298,201568,5,14,2,4,17,-11
21100288,2440,2,7,0,1,4,5
21100288,2568,3,8,1,5,7,-5
21100290,200752,7,15,1,1,18,-1
21100290,255,4,8,1,2,9,7
21100289,2422,3,6,0,1,7,-11
21100289,202330,7,15,2,6,21,-2
21100285,2419,3,9,0,1,6,-9
21100285,2738,4,7,1,2,10,15
21100287,201611,2,9,1,7,5,-2
21100287,202718,0,4,0,1,0,-6
21100286,1740,3,7,2,3,10,8
21100286,200748,6,12,0,0,13,-6
21100278,2045,1,7,1,6,3,-32
21100278,2772,2,9,0,1,5,12
21100284,201142,12,24,2,4,37,14
21100284,2748,8,14,6,9,23,-7
21100283,255,5,13,1,2,12,-18
21100283,2222,6,11,1,4,17,29
21100281,202330,3,6,0,0,8,-6
21100281,1890,6,12,1,2,16,11
21100280,2210,4,9,2,5,10,-10
21100280,202325,3,7,0,2,6,8
21100279,1740,3,10,0,2,6,-16
21100279,202718,2,7,0,1,4,3
21100282,201949,7,10,1,1,16,-10
21100282,201568,7,18,2,10,21,14
21100277,2568,0,4,0,0,0,-13
21100277,200758,2,13,0,3,8,0
21100275,2052,2,3,2,3,6,1
21100275,201956,4,8,0,2,8,-15
21100272,2564,5,10,0,2,10,-13
21100272,2738,3,9,1,3,9,18
21100274,101107,6,9,5,6,22,4
21100274,2863,0,2,0,1,0,-3
21100273,101122,7,16,1,6,21,3
21100273,1718,10,23,4,7,28,5
21100276,202361,4,12,2,5,14,-1
21100276,2544,11,18,0,2,31,4
21100270,1718,7,18,2,6,24,9
21100270,2045,3,10,2,5,10,-7
21100271,200752,9,18,3,5,24,-4
21100271,2406,6,11,3,5,17,10
21100263,2772,1,8,0,2,2,-13
21100263,201142,9,13,0,1,25,10
21100269,2222,3,9,0,1,6,-5
21100269,2748,4,9,2,4,10,1
21100268,2406,6,11,4,8,16,5
21100268,2440,1,2,0,1,2,-15
21100267,201568,8,12,1,2,23,30
21100267,2422,2,6,1,2,5,-26
21100266,201949,1,4,0,0,2,-2
21100266,202330,1,9,0,5,2,12
21100265,101107,3,6,2,3,8,-3
21100265,2210,3,10,2,6,8,7
21100264,202682,4,7,1,2,10,6
21100264,1890,6,11,0,1,15,-16
21100262,2568,3,9,2,5,8,-3
21100262,202718,7,14,0,2,16,4
21100261,101122,9,16,3,4,22,3
21100261,200758,8,15,0,3,20,0
21100260,2544,9,20,1,3,32,6
21100260,2863,4,9,1,5,9,-11
21100259,2546,5,14,0,3,15,-13
21100259,201956,5,8,1,1,13,9
21100258,201974,3,7,0,0,10,-15
21100258,1740,3,8,0,1,6,16
21100257,2052,1,2,1,2,3,1
21100257,2738,4,12,0,2,12,-10
21100252,2546,0,7,0,2,1,13
21100252,201974,6,13,0,1,15,-25
21100253,2045,4,10,3,7,11,10
21100253,101122,5,13,2,5,16,-14
21100254,201956,3,5,0,1,6,-8
21100254,2544,8,21,1,4,18,9
21100255,201949,7,12,0,1,18,9
21100255,255,5,10,1,1,11,0
21100256,200752,5,15,1,2,11,-17
21100256,2222,3,6,0,2,7,19
21100247,2419,3,9,1,2,9,-22
21100247,201142,9,13,0,2,20,16
21100251,200752,10,21,0,1,23,5
21100251,2748,4,10,0,3,8,-9
21100250,201590,4,13,0,4,12,-7
21100250,2222,9,12,1,1,20,14
21100249,255,6,10,1,1,19,4
21100249,1890,11,21,4,6,29,-3
21100248,202718,2,6,1,3,5,18
21100248,202682,3,9,0,0,11,-11
21100243,2045,1,4,1,2,7,-5
21100243,1718,6,14,1,3,19,23
21100246,2210,5,10,4,7,14,-11
21100246,2772,7,13,2,3,18,4
21100242,1740,5,7,0,2,11,-21
21100242,2738,3,5,1,2,7,13
21100245,101107,3,7,0,2,8,6
21100245,2568,3,6,1,2,7,-4
21100244,2052,0,2,0,1,0,-13
21100244,200758,4,10,1,2,11,10
21100238,201949,3,8,1,2,7,-12
21100238,2406,6,10,1,2,15,18
21100239,201945,6,12,1,1,15,-11
21100239,2052,0,2,0,2,0,1
21100240,202720,0,1,0,0,0,0
21100240,2544,8,18,0,1,28,-4
21100241,101122,4,14,2,6,16,-1
21100241,2440,3,8,0,2,14,-2
21100237,1718,10,15,2,5,34,17
21100237,202698,1,4,0,3,2,0
21100232,201945,9,17,0,2,22,-13
21100232,2736,9,18,3,5,22,17
21100236,202325,5,6,2,3,13,-11
21100236,202330,1,5,0,2,4,10
21100235,2210,2,11,2,5,7,-1
21100235,202718,2,6,1,4,5,-1
21100234,1890,6,11,1,2,14,6
21100234,2772,5,15,1,3,12,-11
21100233,101128,1,4,1,3,3,-15
21100233,200752,9,17,0,1,23,22
21100231,201142,9,22,0,6,20,12
21100231,2052,2,6,1,4,8,5
21100229,2738,2,6,0,0,4,-11
21100229,2544,12,17,0,0,28,9
21100228,201568,9,19,1,3,37,5
21100228,2546,10,30,1,7,25,-9
21100227,201956,5,10,1,3,11,-27
21100227,101107,5,6,1,2,12,14
21100230,201587,5,15,1,7,14,2
21100230,2419,6,14,1,2,17,4
21100222,2430,9,15,0,0,19,24
21100222,201956,4,9,1,1,9,-8
21100226,101122,10,16,3,3,26,7
21100226,2748,6,10,4,7,18,-2
21100225,202325,2,6,1,1,7,-3
21100225,101155,4,12,2,5,11,0
21100224,2422,3,7,1,2,7,10
21100224,2210,2,8,1,6,5,12
21100223,2440,1,4,0,2,3,-7
21100223,2202,5,11,2,5,12,13
21100220,202720,0,0,0,0,0,5
21100220,2546,11,26,2,6,35,-19
21100221,200752,10,17,2,4,24,17
21100221,2419,5,13,1,2,14,-8
21100218,201568,7,11,1,3,21,3
21100218,202698,5,8,2,4,12,-3
21100217,101107,2,9,0,0,4,-11
21100217,2738,5,12,0,4,11,14
21100216,2222,3,10,0,1,8,6
21100216,201949,10,17,1,2,23,2
21100219,255,4,9,0,3,9,4
21100219,1718,5,14,0,2,12,-4
21100213,2440,1,6,0,1,3,-9
21100213,2544,12,27,2,3,31,0
21100214,2772,3,9,1,2,10,3
21100214,202718,1,5,1,3,3,8
21100215,1890,10,17,0,1,22,15
21100215,202330,4,9,0,2,9,-5
21100208,2222,4,12,0,2,8,1
21100208,101107,3,8,0,1,12,-5
21100212,1717,6,18,3,6,17,-5
21100212,2406,1,12,0,4,2,2
21100211,101122,6,17,0,6,16,4
21100211,2422,2,7,2,4,6,-15
21100210,2419,13,23,3,5,29,0
21100210,202325,4,6,1,3,11,-2
21100209,200752,5,11,0,2,12,3
21100209,2772,7,13,0,2,18,-6
21100205,201949,1,7,0,2,4,-18
21100205,1718,3,10,0,2,8,19
21100207,255,6,15,0,0,14,2
21100207,2546,5,22,1,2,12,-2
21100206,2748,5,7,3,5,17,-6
21100206,2052,0,3,0,3,0,6
21100204,2210,4,10,1,3,11,6
21100204,2047,1,4,0,2,2,0
21100203,201142,11,24,2,10,33,1
21100203,202698,1,4,0,1,2,-13
21100202,201568,1,3,0,2,3,14
21100202,2738,4,12,0,2,11,-9
21100201,2406,6,13,0,4,14,-14
21100201,202330,0,4,0,1,3,0
21100198,255,4,7,0,0,8,-13
21100198,2736,4,9,1,1,15,20
21100199,201568,5,12,2,6,14,6
21100199,1536,0,6,0,2,2,-20
21100200,2419,10,22,0,2,20,-18
21100200,202718,3,7,1,1,7,14
21100197,2210,0,3,0,3,0,0
21100197,2544,12,21,4,6,33,19
21100195,201945,7,10,0,0,22,3
